genus,1210-OV,1211-OV,1212-OV,1213-OV,1214-OV,1215-OV,1216-OV,1217-OV,551-OV,552-OV,553-OV,554-OV,555-OV,556-OV,557-OV,900-OV,901-OV,902-OV,903-OV,904-OV,905-OV,906-OV,907-OV,total,superkingdom,kingdom,phylum,class,order,family,tax
Ralstonia,1302,15,141,3136,1019,1478,1487,30,615,105,525,659,948,290,692,967,160,1308,1966,1261,1847,5029,1,24981,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia
Asaia,76,0,0,0,0,0,1,0,0,0,22203,3,0,0,97,1,6,1420,2,0,0,1,0,23810,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Asaia
Peribacillus,222,3,164,888,473,147,584,312,1210,654,1015,274,1583,266,560,1135,52,319,1299,938,428,194,0,12720,Bacteria,none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Peribacillus
Pseudomonas,603,3,271,2222,2524,227,619,284,78,10,124,108,80,17,28,23,22,26,132,224,61,71,0,7757,Bacteria,none,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
Sphingomonas,507,8,83,1178,310,123,684,264,209,149,224,229,251,241,35,490,86,492,57,720,162,123,0,6625,Bacteria,none,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
Hymenobacter,161,0,75,125,136,198,326,133,313,119,177,646,391,214,554,67,0,53,272,118,27,299,0,4404,Bacteria,none,Bacteroidota,Cytophagia,Cytophagales,Hymenobacteraceae,Bacteria;none;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter
Polaromonas,298,0,216,2910,227,8,299,2,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,3964,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas
Anaplasma,24,1,0,1,2348,0,213,0,0,0,80,31,0,63,58,0,9,0,152,20,3,275,0,3278,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Anaplasma
Burkholderia,41,1,13,84,15,113,134,0,5,0,102,92,0,56,1,0,98,993,120,700,215,190,0,2973,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia
Acinetobacter,180,0,42,430,132,67,114,168,216,37,9,37,33,8,17,15,39,304,52,762,76,1,1,2740,Bacteria,none,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter
Staphylococcus,10,0,46,284,38,54,69,0,310,154,143,0,326,78,150,243,80,162,344,1,95,126,0,2713,Bacteria,none,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus
Cutibacterium,20,0,38,1,135,79,31,0,0,71,162,17,942,137,207,2,2,245,2,147,225,61,0,2524,Bacteria,none,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Bacteria;none;Actinobacteria;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Cutibacterium
Aquabacterium,79,3,0,352,207,73,1,110,78,148,155,0,267,0,277,1,8,46,259,118,62,44,1,2289,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_Incertae_sedis,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_Incertae_sedis;Aquabacterium
Stenotrophomonas,137,1,38,742,251,320,399,86,0,0,27,0,61,51,0,0,6,0,0,0,0,0,0,2119,Bacteria,none,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas
Pelomonas,26,0,0,0,34,0,0,0,122,79,0,0,0,0,0,365,0,45,572,188,286,161,0,1878,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Pelomonas
Paracoccus,158,0,19,1,0,292,91,30,10,0,8,0,18,49,1,20,81,160,0,434,79,249,1,1701,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
Escherichia,26,0,51,219,57,52,190,18,115,40,28,24,138,43,95,66,15,82,196,147,36,33,1,1672,Bacteria,none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia
Shigella,73,0,14,202,27,45,171,16,165,50,41,11,134,77,146,91,21,25,156,55,73,9,0,1602,Bacteria,none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Shigella
Acidovorax,32,0,0,82,37,0,69,23,0,25,22,0,0,25,49,0,18,706,1,193,0,68,0,1350,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax
Massilia,0,0,10,0,0,0,103,0,1,0,0,2,0,0,0,88,8,0,274,78,749,0,0,1313,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia
Bradyrhizobium,32,0,5,107,12,0,30,0,0,23,35,34,145,15,0,172,17,215,312,150,0,0,0,1304,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
Bacillus,0,0,1,0,2,516,1,0,0,0,171,0,33,0,0,491,12,24,0,25,2,14,0,1292,Bacteria,none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
Flavobacterium,174,1,168,441,156,118,131,31,0,0,0,0,0,0,0,0,0,0,1,0,1,18,0,1240,Bacteria,none,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Bacteria;none;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
Enterococcus,0,0,6,112,0,0,0,0,0,0,0,0,1019,0,0,82,0,0,0,0,0,0,0,1219,Bacteria,none,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Bacteria;none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
Variovorax,59,0,0,3,5,0,331,46,0,162,0,10,0,0,191,33,0,7,6,2,0,275,0,1130,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax
Salinicoccus,0,0,11,0,0,2,0,0,222,74,1,0,0,52,1,44,26,80,61,373,77,37,0,1061,Bacteria,none,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Salinicoccus
Curvibacter,60,0,0,426,65,0,117,1,0,1,0,81,0,7,7,0,3,105,63,86,0,0,0,1022,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Curvibacter
Brevundimonas,0,0,0,71,75,621,23,43,0,0,0,49,0,0,0,112,0,6,11,0,3,0,0,1014,Bacteria,none,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
Armatimonas,0,0,0,228,38,1,0,29,258,305,0,102,0,0,26,0,0,8,0,0,0,0,1,996,Bacteria,none,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,Bacteria;none;Armatimonadetes;Armatimonadia;Armatimonadales;Armatimonadaceae;Armatimonas
Pseudorhizobium,0,0,0,126,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Pseudorhizobium
Janibacter,19,0,8,0,1,6,0,0,0,0,0,0,1,0,0,0,5,201,0,559,77,1,0,878,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Intrasporangiaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Intrasporangiaceae;Janibacter
Kocuria,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,19,281,0,382,132,22,0,856,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Kocuria
Dietzia,0,0,0,0,26,0,0,0,167,0,0,0,0,7,0,26,1,483,0,116,0,0,0,826,Bacteria,none,Actinobacteria,Actinomycetia,Corynebacteriales,Dietziaceae,Bacteria;none;Actinobacteria;Actinomycetia;Corynebacteriales;Dietziaceae;Dietzia
Mesorhizobium,30,0,0,29,55,0,20,0,0,0,0,1,0,35,0,253,0,0,137,0,264,0,0,824,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium
Atopostipes,1,0,21,1,0,0,1,0,0,0,0,0,90,42,0,36,24,142,75,243,135,0,0,811,Bacteria,none,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Bacteria;none;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Atopostipes
Romboutsia,0,0,0,184,0,0,1,0,0,0,0,0,0,8,0,0,15,0,0,589,0,0,0,797,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Romboutsia
Ornithinimicrobium,0,0,7,89,0,0,0,0,0,2,0,0,0,0,0,0,4,139,0,266,186,56,1,750,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Ornithinimicrobiaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Ornithinimicrobiaceae;Ornithinimicrobium
Thermomonas,0,0,13,0,0,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,Bacteria,none,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Thermomonas
Xanthomonas,0,0,0,1,54,11,0,1,373,1,1,0,0,0,0,0,11,107,35,0,83,0,0,678,Bacteria,none,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas
Nocardioides,18,0,0,36,0,0,0,0,0,195,0,0,3,1,11,0,3,145,57,191,12,3,0,675,Bacteria,none,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Bacteria;none;Actinobacteria;Actinomycetia;Propionibacteriales;Nocardioidaceae;Nocardioides
Neobacillus,0,1,0,0,0,0,13,0,0,0,0,0,593,0,0,0,7,0,0,14,2,9,0,639,Bacteria,none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Neobacillus
Methylorubrum,0,0,0,0,0,0,21,0,66,0,0,0,367,0,65,0,0,0,0,0,93,0,0,612,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylorubrum
Niallia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109,102,1,0,131,88,153,0,585,Bacteria,none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Niallia
Micrococcus,0,0,3,0,0,0,0,0,0,0,0,0,0,56,0,0,2,77,1,393,0,44,0,576,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Micrococcus
Sphingobium,77,0,5,340,56,0,0,24,0,0,1,0,0,0,0,0,0,53,0,0,2,0,0,558,Bacteria,none,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium
Corynebacterium,0,0,0,0,28,0,0,0,0,0,0,0,37,2,0,20,10,278,6,92,61,19,0,553,Bacteria,none,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Bacteria;none;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium
Ramlibacter,0,0,0,4,0,0,76,0,0,0,24,0,0,0,94,0,0,45,207,87,0,1,0,538,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter
Enterobacter,2,0,0,5,0,0,0,0,303,0,0,0,100,32,73,0,0,0,1,1,1,0,0,518,Bacteria,none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter
Brachybacterium,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,7,65,20,270,110,14,0,494,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Dermabacteraceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Dermabacteraceae;Brachybacterium
Citricoccus,0,0,5,0,0,1,0,0,0,0,0,0,160,37,0,0,1,159,0,116,0,1,0,480,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Citricoccus
Prolinoborus,14,0,16,259,1,0,18,97,0,26,6,2,0,4,9,0,9,0,8,0,9,0,0,478,Bacteria,none,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Prolinoborus
Lysobacter,0,0,1,8,1,93,1,0,1,0,0,0,0,0,0,0,9,36,139,186,0,0,0,475,Bacteria,none,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter
Zoogloea,0,0,0,88,0,95,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,190,0,464,Bacteria,none,Proteobacteria,Betaproteobacteria,Rhodocyclales,Zoogloeaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Zoogloea
Chryseomicrobium,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,2,115,0,175,93,0,0,449,Bacteria,none,Firmicutes,Bacilli,Bacillales,Planococcaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Planococcaceae;Chryseomicrobium
Stutzerimonas,28,0,1,0,33,0,0,0,37,3,0,0,0,12,4,0,20,131,0,88,0,28,0,385,Bacteria,none,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Stutzerimonas
Caulobacter,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,70,0,31,154,0,53,2,0,323,Bacteria,none,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter
Devosia,18,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,316,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Devosiaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia
Rhodococcus,9,0,6,0,32,0,0,1,28,0,0,0,0,21,0,1,0,0,0,206,0,0,0,304,Bacteria,none,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Bacteria;none;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus
Vicinamibacter,0,0,0,212,0,0,61,0,0,0,0,0,0,2,0,0,0,0,0,22,0,0,0,297,Bacteria,none,Acidobacteria,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Bacteria;none;Acidobacteria;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;Vicinamibacter
Pseudoxanthomonas,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,Bacteria,none,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas
Microvirga,33,0,0,76,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,49,26,85,0,296,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga
Cupriavidus,19,0,1,115,8,1,17,0,2,1,3,2,11,4,3,6,0,15,36,16,7,28,0,295,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus
Methylotenera,61,0,18,87,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,Bacteria,none,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Methylophilaceae;Methylotenera
Sphaerotilus,0,0,0,0,0,0,88,0,0,0,0,0,0,0,158,0,0,0,0,39,0,0,0,285,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Sphaerotilus
Flavisolibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,11,80,0,128,0,0,0,267,Bacteria,none,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Bacteria;none;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Flavisolibacter
Microbacterium,64,0,0,0,2,0,61,0,0,0,0,1,0,13,0,0,3,0,0,96,24,0,0,264,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Microbacterium
Trichococcus,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,4,2,0,0,0,0,0,245,Bacteria,none,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Bacteria;none;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Trichococcus
Caenibaculum,3,0,2,26,13,38,12,0,10,1,0,3,29,1,20,3,4,23,19,18,12,1,0,238,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Caenibaculum
Enteractinococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,212,0,19,0,236,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Enteractinococcus
Spirosoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,1,70,0,0,0,71,0,230,Bacteria,none,Bacteroidota,Cytophagia,Cytophagales,Cytophagaceae,Bacteria;none;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma
Aquariibacter,0,0,0,1,1,0,0,0,1,0,0,99,87,29,0,0,0,0,0,0,0,0,0,218,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_Incertae_sedis,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_Incertae_sedis;Aquariibacter
Lactobacillus,0,0,0,0,0,0,209,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,210,Bacteria,none,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Bacteria;none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
Pradoshia,0,0,8,0,0,0,0,0,0,0,0,0,52,0,0,0,0,149,0,0,0,0,0,209,Bacteria,none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Pradoshia
Zymobacter,1,0,0,0,0,1,3,0,1,0,1,39,0,1,0,1,0,1,0,1,120,29,0,199,Bacteria,none,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Zymobacter
Rubellimicrobium,0,0,0,56,44,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0,47,0,0,193,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Rubellimicrobium
Halomonas,0,0,0,70,0,0,69,0,0,0,37,0,0,0,0,6,0,0,0,0,2,0,0,184,Bacteria,none,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas
Solitalea,14,0,1,0,28,25,0,0,0,0,13,0,0,0,23,80,0,0,0,0,0,0,0,184,Bacteria,none,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Bacteria;none;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Solitalea
Solirubrobacter,40,0,0,109,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,184,Bacteria,none,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Bacteria;none;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter
Anaerococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,51,47,0,0,0,0,0,182,Bacteria,none,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Bacteria;none;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerococcus
Aliicoccus,1,0,0,0,42,24,0,0,0,0,0,0,0,0,75,0,0,40,0,0,0,0,0,182,Bacteria,none,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Aliicoccus
Mammaliicoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,176,Bacteria,none,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Mammaliicoccus
Rhodoferax,8,0,0,58,10,0,28,2,0,4,0,3,0,2,15,2,0,6,0,0,0,33,0,171,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax
Jeotgalicoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82,0,0,74,0,0,157,Bacteria,none,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Jeotgalicoccus
Hyphomicrobium,0,0,0,0,0,0,0,0,61,0,0,94,0,0,0,0,0,0,0,0,0,0,0,155,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium
Agrococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,152,0,0,0,154,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Agrococcus
Clostridium,0,0,0,0,0,0,0,0,1,0,0,0,88,0,2,0,21,0,0,42,0,0,0,154,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium
Propioniciclava,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,144,0,0,0,153,Bacteria,none,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Bacteria;none;Actinobacteria;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Propioniciclava
Luteimonas,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,148,Bacteria,none,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas
Arthrobacter,0,0,0,0,0,27,50,0,0,0,0,0,0,0,0,0,0,2,0,65,0,1,0,145,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Arthrobacter
Blastomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,142,Bacteria,none,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Blastomonas
Pseudorhodoplanes,1,0,0,0,0,0,32,0,0,0,29,0,0,19,0,59,0,0,2,0,0,0,0,142,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiales_Incertae_sedis,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiales_Incertae_sedis;Pseudorhodoplanes
